step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
268,11.71526,westwood,westwood,1.103,4011.739,3946.251,571.0,0.0,-400.0709
269,11.755336,westwood,westwood,1.106,4021.487,3960.387,573.0,0.0,-401.0427
270,11.826963,westwood,westwood,1.106,4054.127,3982.33,576.0,0.0,-404.30670000000003
271,11.875432,westwood,westwood,1.103,4080.611,4002.471,578.0,0.0,-406.9581
272,11.91298,westwood,westwood,1.108,4031.422,4019.318,581.0,0.0,-402.0342
273,11.944952,westwood,westwood,1.112,4051.406,4027.085,583.0,0.0,-404.0286
274,11.994462,westwood,westwood,1.112,4091.486,4035.135,584.0,0.0,-408.03659999999996
275,12.042566,westwood,westwood,1.108,4115.063,4051.293,586.0,0.0,-410.3983
276,12.081599,westwood,westwood,1.108,4126.514,4082.38,590.0,0.0,-411.5434
277,12.112929,westwood,westwood,1.112,4102.004,4085.447,592.0,0.0,-409.0884
278,12.17089,westwood,westwood,1.115,4158.767,4096.425,593.0,0.0,-414.7617
279,12.204754,westwood,westwood,1.111,4110.939,4125.339,597.0,0.0,-409.9829000000001
280,12.242471,westwood,westwood,1.117,4146.783,4128.041,599.0,0.0,-413.5613
281,12.282407,westwood,westwood,1.115,4186.699,4137.424,600.0,0.0,-417.5549
282,12.353504,westwood,westwood,1.12,4210.506,4152.206,602.0,0.0,-419.9306
283,12.413562,westwood,westwood,1.111,4250.388,4185.751,605.0,0.0,-423.92780000000005
284,12.439663,westwood,westwood,1.104,4255.364,4206.612,606.0,0.0,-424.4324
285,12.464916,westwood,westwood,1.11,4213.996,4216.013,608.0,0.0,-420.2896
286,12.49295,westwood,westwood,1.11,4242.203,4223.896,610.0,0.0,-423.11030000000005
287,12.56553,westwood,westwood,1.117,4272.881,4228.941,611.0,0.0,-426.1711
288,12.623545,westwood,westwood,1.11,4319.739,4257.977,614.0,0.0,-430.86389999999994
289,12.652777,westwood,westwood,1.109,4309.899,4286.101,618.0,0.0,-429.88090000000005
290,12.684425,westwood,westwood,1.108,4315.363,4297.298,620.0,0.0,-430.42830000000004
291,12.71329,westwood,westwood,1.107,4321.563,4306.568,621.0,0.0,-431.0493
292,12.7693,westwood,westwood,1.112,4375.027,4316.767,622.0,0.0,-436.3907
293,12.803581,westwood,westwood,1.103,4390.105,4336.64,624.0,0.0,-437.90749999999997
294,12.834242,westwood,westwood,1.11,4349.554,4350.264,627.0,0.0,-433.84540000000004
295,12.873495,westwood,westwood,1.121,4350.449,4348.868,629.0,0.0,-433.9239
296,12.902556,westwood,westwood,1.121,4330.087,4343.614,631.0,0.0,-431.8877000000001
297,12.964822,westwood,westwood,1.123,4390.913,4349.284,632.0,0.0,-437.9683
298,12.994946,westwood,westwood,1.112,4409.5,4373.374,634.0,0.0,-439.838
299,13.052411,westwood,westwood,1.113,4443.085,4388.582,636.0,0.0,-443.19550000000004
300,13.080695,westwood,westwood,1.107,4466.777,4403.829,637.0,0.0,-445.5707
301,13.135921,westwood,westwood,1.107,4492.418,4428.85,639.0,0.0,-448.1348
302,13.163004,westwood,westwood,1.104,4488.917,4463.288,642.0,0.0,-447.7877000000001
303,13.192278,westwood,westwood,1.104,4497.32,4474.485,643.0,0.0,-448.628
