step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
230,10.30167,cubic,cubic,1.139,1922.377,1907.266,281.0,0.0,-191.0987
231,10.349844,cubic,cubic,1.127,1969.771,1915.079,282.0,0.0,-195.8501
232,10.411962,cubic,cubic,1.115,2012.084,1951.112,285.0,0.0,-200.0934
233,10.448053,cubic,cubic,1.11,2018.681,1973.954,287.0,0.0,-200.7581
234,10.490067,cubic,cubic,1.096,2051.485,1994.831,288.0,0.0,-204.0525
235,10.520199,cubic,cubic,1.083,2063.541,2017.126,290.0,0.0,-205.27110000000002
236,10.552514,cubic,cubic,1.088,2074.644,2037.688,292.0,0.0,-206.3764
237,10.577114,cubic,cubic,1.09,2088.53,2051.919,293.0,0.0,-207.76300000000003
238,10.648322,cubic,cubic,1.086,2099.199,2070.299,295.0,0.0,-208.8339
239,10.68736,cubic,cubic,1.119,2078.368,2075.602,299.0,0.0,-206.7178
240,10.720794,cubic,cubic,1.125,2079.245,2071.935,301.0,0.0,-206.7995
241,10.764856,cubic,cubic,1.12,2103.695,2075.905,301.0,0.0,-209.2495
242,10.809497,cubic,cubic,1.1,2138.126,2096.326,304.0,0.0,-212.71260000000004
243,10.840103,cubic,cubic,1.109,2140.649,2116.792,307.0,0.0,-212.95589999999999
244,10.865338,cubic,cubic,1.111,2136.625,2121.541,308.0,0.0,-212.55150000000003
245,10.892316,cubic,cubic,1.111,2162.391,2132.93,310.0,0.0,-215.12810000000002
246,10.951949,cubic,cubic,1.113,2198.799,2143.514,311.0,0.0,-218.76690000000002
247,10.977909,cubic,cubic,1.105,2198.78,2162.675,313.0,0.0,-218.77300000000005
248,11.008657,cubic,cubic,1.096,2229.488,2174.978,314.0,0.0,-221.8528
249,11.041528,cubic,cubic,1.123,2167.965,2184.766,317.0,0.0,-215.67350000000005
250,11.071483,cubic,cubic,1.122,2191.995,2184.259,319.0,0.0,-218.0775
251,11.099579,cubic,cubic,1.145,2165.111,2174.923,320.0,0.0,-215.3661
252,11.128148,cubic,cubic,1.141,2179.846,2173.771,322.0,0.0,-216.8436
253,11.185867,cubic,cubic,1.143,2234.264,2181.332,323.0,0.0,-222.28340000000003
254,11.239853,cubic,cubic,1.124,2246.316,2208.501,325.0,0.0,-223.5076
255,11.297185,cubic,cubic,1.113,2265.809,2227.985,327.0,0.0,-225.46790000000004
256,11.334804,cubic,cubic,1.122,2264.699,2248.518,330.0,0.0,-225.3479
257,11.399822,cubic,cubic,1.12,2310.302,2263.218,332.0,0.0,-229.91020000000003
258,11.471214,cubic,cubic,1.118,2291.879,2290.054,335.0,0.0,-228.06990000000002
259,11.531579,cubic,cubic,1.127,2351.356,2304.21,337.0,0.0,-234.00860000000003
260,11.578637,cubic,cubic,1.113,2399.414,2333.195,340.0,0.0,-238.82840000000004
261,11.610264,cubic,cubic,1.11,2400.932,2361.565,343.0,0.0,-238.98319999999998
262,11.644109,cubic,cubic,1.111,2406.127,2371.46,344.0,0.0,-239.50170000000003
263,11.680617,cubic,cubic,1.105,2429.585,2384.116,346.0,0.0,-241.85350000000003
264,11.744128,cubic,cubic,1.109,2459.928,2396.694,348.0,0.0,-244.88379999999998
265,11.768013,cubic,cubic,1.11,2419.761,2409.65,350.0,0.0,-240.8661
266,11.800922,cubic,cubic,1.106,2452.672,2418.502,351.0,0.0,-244.1612
267,11.841345,cubic,cubic,1.101,2472.747,2431.312,353.0,0.0,-246.1737
268,11.901534,cubic,cubic,1.106,2502.725,2445.714,355.0,0.0,-249.1665
269,11.972848,cubic,cubic,1.102,2512.779,2474.076,358.0,0.0,-250.1759
270,12.015049,cubic,cubic,1.109,2527.003,2487.997,362.0,0.0,-251.59130000000002
271,12.080186,cubic,cubic,1.118,2552.625,2498.262,364.0,0.0,-254.14450000000002
272,12.13091,cubic,cubic,1.117,2561.352,2517.305,366.0,0.0,-255.0182
273,12.168256,cubic,cubic,1.114,2559.331,2528.925,370.0,0.0,-254.81910000000002
274,12.198611,cubic,cubic,1.118,2579.409,2539.809,372.0,0.0,-256.8229
275,12.247392,cubic,cubic,1.114,2628.307,2550.871,373.0,0.0,-261.7167
276,12.280749,cubic,cubic,1.114,2588.802,2565.195,376.0,0.0,-257.7662
277,12.327851,cubic,cubic,1.12,2628.385,2577.659,378.0,0.0,-261.7185
278,12.367416,cubic,cubic,1.115,2656.808,2587.553,379.0,0.0,-264.5658
279,12.441691,cubic,cubic,1.113,2698.946,2612.085,382.0,0.0,-268.7816
280,12.500124,cubic,cubic,1.129,2675.446,2627.172,385.0,0.0,-266.4156
281,12.524802,cubic,cubic,1.108,2700.664,2636.359,386.0,0.0,-268.95840000000004
282,12.548434,cubic,cubic,1.107,2719.173,2646.711,387.0,0.0,-270.8103
283,12.57262,cubic,cubic,1.104,2673.639,2664.887,389.0,0.0,-266.2599
284,12.600356,cubic,cubic,1.119,2701.039,2671.104,390.0,0.0,-268.9849
285,12.652237,cubic,cubic,1.119,2740.173,2679.999,391.0,0.0,-272.89829999999995
286,12.709189,cubic,cubic,1.114,2771.003,2696.147,394.0,0.0,-275.9863
287,12.739547,cubic,cubic,1.133,2730.472,2709.018,397.0,0.0,-271.91420000000005
288,12.768892,cubic,cubic,1.128,2739.902,2714.14,399.0,0.0,-272.86220000000003
289,12.799207,cubic,cubic,1.129,2748.913,2721.189,401.0,0.0,-273.7623
290,12.860573,cubic,cubic,1.125,2809.643,2732.246,402.0,0.0,-279.83930000000004
291,12.888715,cubic,cubic,1.109,2776.862,2739.207,403.0,0.0,-276.57720000000006
292,12.912846,cubic,cubic,1.122,2800.9,2754.647,406.0,0.0,-278.968
293,12.940146,cubic,cubic,1.121,2760.033,2760.21,408.0,0.0,-274.88230000000004
294,12.979402,cubic,cubic,1.138,2796.421,2766.845,410.0,0.0,-278.5041
295,13.044941,cubic,cubic,1.126,2842.757,2781.93,412.0,0.0,-283.14970000000005
296,13.081086,cubic,cubic,1.118,2861.585,2818.951,414.0,0.0,-285.0405
297,13.13875,cubic,cubic,1.115,2896.748,2839.181,416.0,0.0,-288.5598
298,13.166533,cubic,cubic,1.112,2914.297,2854.87,417.0,0.0,-290.3177
299,13.22125,cubic,cubic,1.103,2952.084,2883.749,419.0,0.0,-294.1054
300,13.263355,cubic,cubic,1.103,2961.967,2922.156,422.0,0.0,-295.0937
301,13.337601,cubic,cubic,1.116,2985.61,2929.699,424.0,0.0,-297.44500000000005
302,13.399208,cubic,cubic,1.103,3034.076,2962.714,426.0,0.0,-302.3046
303,13.466028,cubic,cubic,1.101,3054.454,2988.939,429.0,0.0,-304.3444
304,13.50893,cubic,cubic,1.11,3018.965,3000.806,432.0,0.0,-300.7865
305,13.540988,cubic,cubic,1.117,3021.183,3006.458,435.0,0.0,-301.0013
306,13.568615,cubic,cubic,1.112,3025.001,3014.213,437.0,0.0,-301.3881
307,13.598435,cubic,cubic,1.117,3038.484,3019.78,438.0,0.0,-302.7314
308,13.640731,cubic,cubic,1.115,3063.529,3028.958,440.0,0.0,-305.2379
309,13.688263,cubic,cubic,1.121,3086.675,3043.296,442.0,0.0,-307.54650000000004
310,13.719045,cubic,cubic,1.116,3070.708,3054.014,443.0,0.0,-305.95480000000003
311,13.749447,cubic,cubic,1.11,3098.738,3067.464,445.0,0.0,-308.7638
312,13.781308,cubic,cubic,1.107,3121.726,3084.659,447.0,0.0,-311.0656
313,13.82286,cubic,cubic,1.11,3135.587,3097.551,448.0,0.0,-312.44870000000003
314,13.858552,cubic,cubic,1.105,3171.256,3110.927,449.0,0.0,-316.0206
