step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
266,11.657633,vegas,vegas,1.11,2418.426,2374.684,347.0,0.0,-240.7326
267,11.690931,vegas,vegas,1.097,2451.858,2391.412,348.0,0.0,-244.08880000000002
268,11.731031,vegas,vegas,1.1,2442.476,2404.703,350.0,0.0,-243.14760000000004
269,11.791195,vegas,vegas,1.111,2502.582,2421.975,352.0,0.0,-249.1472
270,11.858102,vegas,vegas,1.115,2508.401,2444.65,355.0,0.0,-249.7251
271,11.887502,vegas,vegas,1.111,2488.14,2458.843,358.0,0.0,-247.703
272,11.920802,vegas,vegas,1.111,2504.217,2468.111,360.0,0.0,-249.31070000000003
273,11.969566,vegas,vegas,1.115,2510.988,2473.471,361.0,0.0,-249.98379999999997
274,12.021619,vegas,vegas,1.116,2538.83,2481.641,363.0,0.0,-252.767
275,12.061792,vegas,vegas,1.118,2552.039,2505.747,367.0,0.0,-254.08590000000004
276,12.087549,vegas,vegas,1.114,2556.691,2516.768,369.0,0.0,-254.55509999999998
277,12.145242,vegas,vegas,1.119,2564.808,2522.773,370.0,0.0,-255.3618
278,12.170012,vegas,vegas,1.114,2582.067,2540.284,373.0,0.0,-257.09270000000004
279,12.217831,vegas,vegas,1.121,2600.922,2551.344,375.0,0.0,-258.9712
280,12.256237,vegas,vegas,1.118,2638.43,2562.23,376.0,0.0,-262.725
281,12.327555,vegas,vegas,1.109,2686.441,2591.828,378.0,0.0,-267.5351
282,12.388802,vegas,vegas,1.119,2671.256,2620.502,382.0,0.0,-266.0066
283,12.432321,vegas,vegas,1.099,2687.914,2642.214,384.0,0.0,-267.6924
284,12.462763,vegas,vegas,1.115,2671.655,2652.751,386.0,0.0,-266.0505
285,12.488463,vegas,vegas,1.115,2689.697,2663.59,388.0,0.0,-267.85470000000004
286,12.541214,vegas,vegas,1.115,2732.078,2672.151,388.0,0.0,-272.0928
287,12.59853,vegas,vegas,1.111,2747.291,2701.353,391.0,0.0,-273.6181
288,12.628377,vegas,vegas,1.123,2709.331,2705.742,395.0,0.0,-269.81010000000003
289,12.658893,vegas,vegas,1.129,2718.8,2710.149,397.0,0.0,-270.75100000000003
290,12.688663,vegas,vegas,1.121,2700.657,2714.008,398.0,0.0,-268.94470000000007
291,12.744247,vegas,vegas,1.141,2746.002,2716.55,399.0,0.0,-273.4592
292,12.779008,vegas,vegas,1.12,2780.863,2731.473,401.0,0.0,-276.9663
293,12.807784,vegas,vegas,1.135,2740.215,2745.255,404.0,0.0,-272.8865
294,12.848678,vegas,vegas,1.134,2778.904,2752.977,406.0,0.0,-276.7564
295,12.891246,vegas,vegas,1.131,2799.804,2767.063,408.0,0.0,-278.84940000000006
296,12.938776,vegas,vegas,1.129,2839.952,2782.897,409.0,0.0,-282.8662
297,12.97064,vegas,vegas,1.114,2839.31,2808.921,411.0,0.0,-282.817
298,13.028091,vegas,vegas,1.115,2886.626,2825.593,413.0,0.0,-287.54760000000005
299,13.056102,vegas,vegas,1.106,2907.298,2841.671,414.0,0.0,-289.6238
300,13.11128,vegas,vegas,1.099,2942.033,2873.152,416.0,0.0,-293.1043
301,13.138379,vegas,vegas,1.117,2899.285,2899.471,419.0,0.0,-288.81149999999997
302,13.171896,vegas,vegas,1.106,2932.11,2907.39,420.0,0.0,-292.105
303,13.226404,vegas,vegas,1.106,2971.148,2915.36,421.0,0.0,-296.0088
304,13.2885,vegas,vegas,1.112,2987.285,2942.07,423.0,0.0,-297.6165
305,13.356256,vegas,vegas,1.11,3006.086,2966.881,426.0,0.0,-299.49859999999995
306,13.401414,vegas,vegas,1.117,2999.231,2974.485,429.0,0.0,-298.8061
307,13.43053,vegas,vegas,1.113,3012.936,2988.242,432.0,0.0,-300.1806
308,13.458579,vegas,vegas,1.112,3008.644,2996.024,434.0,0.0,-299.75239999999997
309,13.487975,vegas,vegas,1.115,3020.907,3001.134,435.0,0.0,-300.9757
310,13.529439,vegas,vegas,1.113,3038.757,3011.056,437.0,0.0,-302.7627
311,13.577594,vegas,vegas,1.132,3037.695,3016.986,439.0,0.0,-302.63750000000005
312,13.609282,vegas,vegas,1.109,3069.4,3031.284,440.0,0.0,-305.831
313,13.638492,vegas,vegas,1.106,3090.348,3052.767,442.0,0.0,-307.9288
314,13.671029,vegas,vegas,1.106,3094.602,3067.602,444.0,0.0,-308.3542
315,13.713368,vegas,vegas,1.109,3135.53,3082.435,445.0,0.0,-312.4440000000001
