step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
177,7.80617,htcp,htcp,1.102,2669.996,2618.83,376.0,0.0,-265.89760000000007
178,7.836076,htcp,htcp,1.109,2640.131,2625.459,378.0,0.0,-262.9041
179,7.866055,htcp,htcp,1.11,2660.161,2632.813,379.0,0.0,-264.9061
180,7.894775,htcp,htcp,1.107,2665.969,2641.106,381.0,0.0,-265.4899
181,7.918873,htcp,htcp,1.108,2660.37,2643.514,382.0,0.0,-264.929
182,7.975716,htcp,htcp,1.127,2672.79,2644.833,384.0,0.0,-266.152
183,8.026423,htcp,htcp,1.101,2723.437,2659.955,386.0,0.0,-271.2427
184,8.06044,htcp,htcp,1.099,2730.797,2680.643,389.0,0.0,-271.9807
185,8.08703,htcp,htcp,1.099,2749.795,2689.287,390.0,0.0,-273.88050000000004
186,8.14391,htcp,htcp,1.105,2782.326,2707.538,392.0,0.0,-277.1276
187,8.177961,htcp,htcp,1.118,2737.513,2723.58,395.0,0.0,-272.6333
188,8.225859,htcp,htcp,1.117,2771.252,2729.539,396.0,0.0,-276.0082
189,8.278151,htcp,htcp,1.121,2770.354,2735.683,398.0,0.0,-275.9144
190,8.306362,htcp,htcp,1.109,2789.398,2751.579,401.0,0.0,-277.83080000000007
191,8.369061,htcp,htcp,1.113,2833.197,2761.781,402.0,0.0,-282.2067
192,8.426601,htcp,htcp,1.103,2856.182,2794.713,405.0,0.0,-284.5152
193,8.463103,htcp,htcp,1.115,2830.717,2800.369,408.0,0.0,-281.9567
194,8.488248,htcp,htcp,1.117,2799.626,2803.727,410.0,0.0,-278.8456
195,8.525804,htcp,htcp,1.13,2837.26,2809.511,412.0,0.0,-282.59600000000006
196,8.594579,htcp,htcp,1.118,2896.471,2824.619,414.0,0.0,-288.5291
197,8.62568,htcp,htcp,1.111,2899.012,2842.007,416.0,0.0,-288.7902
198,8.656114,htcp,htcp,1.107,2873.315,2845.92,417.0,0.0,-286.2245
199,8.688741,htcp,htcp,1.121,2902.367,2852.976,418.0,0.0,-289.11570000000006
200,8.731326,htcp,htcp,1.11,2882.992,2864.266,421.0,0.0,-287.1892
201,8.776336,htcp,htcp,1.127,2927.996,2875.948,423.0,0.0,-291.6726
202,8.801114,htcp,htcp,1.121,2929.127,2885.707,425.0,0.0,-291.79170000000005
203,8.826558,htcp,htcp,1.119,2939.511,2898.32,427.0,0.0,-292.83209999999997
204,8.855758,htcp,htcp,1.119,2968.681,2907.115,428.0,0.0,-295.7491
205,8.900627,htcp,htcp,1.116,2995.818,2918.203,429.0,0.0,-298.46580000000006
206,8.927727,htcp,htcp,1.121,2971.775,2930.149,430.0,0.0,-296.0565
207,8.980754,htcp,htcp,1.107,3024.853,2941.988,431.0,0.0,-301.37829999999997
208,9.016108,htcp,htcp,1.118,2979.769,2970.01,434.0,0.0,-296.8589
209,9.082583,htcp,htcp,1.115,3045.987,2983.102,436.0,0.0,-303.4837
210,9.117418,htcp,htcp,1.106,3060.281,2999.984,438.0,0.0,-304.9221
211,9.155656,htcp,htcp,1.109,3030.042,3019.593,441.0,0.0,-301.89520000000005
212,9.226658,htcp,htcp,1.121,3099.1,3032.74,442.0,0.0,-308.78900000000004
213,9.254958,htcp,htcp,1.11,3068.235,3051.322,445.0,0.0,-305.7135
214,9.280491,htcp,htcp,1.118,3093.563,3058.455,447.0,0.0,-308.23830000000004
